loss,accuracy,precision,recall,auc,prc,tp,fp,tn,fn,val_loss,val_accuracy,val_precision,val_recall,val_auc,val_prc,val_tp,val_fp,val_tn,val_fn
0.4299389123916626,0.8169782161712646,0.8185854554176331,0.810615599155426,0.8938707113265991,0.8811154365539551,2581.0,572.0,2664.0,603.0,0.36410635709762573,0.8493150472640991,0.7802197933197021,0.9441489577293396,0.9424017667770386,0.9281806945800781,355.0,100.0,327.0,21.0
0.2315133661031723,0.9177570343017578,0.9144818782806396,0.9202261567115784,0.9734733700752258,0.9703104496002197,2930.0,274.0,2962.0,254.0,0.2854728698730469,0.8841843008995056,0.8442822098731995,0.9228723645210266,0.9568644165992737,0.9485742449760437,347.0,64.0,363.0,29.0
0.10145420581102371,0.9819314479827881,0.9778816103935242,0.9858668446540833,0.9960165619850159,0.9951309561729431,3139.0,71.0,3165.0,45.0,0.2603802978992462,0.8829389810562134,0.9028571248054504,0.8404255509376526,0.9620745778083801,0.9549692869186401,316.0,34.0,393.0,60.0
0.02951301820576191,0.9978193044662476,0.9968652129173279,0.9987437129020691,0.9997944235801697,0.9998143911361694,3180.0,10.0,3226.0,4.0,0.25720301270484924,0.8841843008995056,0.8963585495948792,0.8510638475418091,0.9639930129051208,0.9575634598731995,320.0,37.0,390.0,56.0
0.011275319382548332,0.9990653991699219,0.9984316229820251,0.9996859431266785,0.9999896287918091,0.9999893307685852,3183.0,5.0,3231.0,1.0,0.2546277940273285,0.8916562795639038,0.883289098739624,0.8856382966041565,0.9644694924354553,0.9580409526824951,333.0,44.0,383.0,43.0
0.006464164238423109,0.9995326995849609,0.9993720650672913,0.9996859431266785,0.9999977350234985,0.9999977946281433,3183.0,2.0,3234.0,1.0,0.26571914553642273,0.8841843008995056,0.89415043592453,0.853723406791687,0.9643571972846985,0.9575068354606628,321.0,38.0,389.0,55.0
0.004456266760826111,0.999688446521759,0.9996859431266785,0.9996859431266785,0.999998152256012,0.999998152256012,3183.0,1.0,3235.0,1.0,0.2810989022254944,0.8804483413696289,0.8723404407501221,0.8723404407501221,0.9605922698974609,0.9519458413124084,328.0,48.0,379.0,48.0
0.004022579174488783,0.9995326995849609,0.9996858239173889,0.9993718862533569,0.9999959468841553,0.9999959468841553,3182.0,1.0,3235.0,2.0,0.27569952607154846,0.8854296207427979,0.901129961013794,0.8484042286872864,0.963706374168396,0.9552397131919861,319.0,35.0,392.0,57.0
0.003283970057964325,0.999688446521759,0.9996859431266785,0.9996859431266785,0.9999959468841553,0.9999959468841553,3183.0,1.0,3235.0,1.0,0.2750875949859619,0.8854296207427979,0.8901098966598511,0.8617021441459656,0.9630648493766785,0.952552080154419,324.0,40.0,387.0,52.0
